Sale_Date,Company,Brand,Model,Production_Year,Country,Fuel_Type,Engine_Volume,Transmission,Drive_Type,Region,Area,Dealer_Center,Segment_2013,Class_2013,Quantity,Price_USD,Total_Price_USD
2019-03-31,Лифан Моторс Рус,Lifan,X60,2018,RUS,F,1.8,Автомат,FWD,Караганда,Карагандинская Область,AutoGood Караганда,Внедорожники,Компактные SUV,1.0,12705.30504,12705.30504
2019-03-31,Лифан Моторс Рус,Lifan,X60,2018,RUS,F,1.8,Автомат,FWD,Алматы,Г.алматы,ABS-INVEST,Внедорожники,Компактные SUV,1.0,12705.30504,12705.30504
2019-04-30,Лифан Моторс Рус,Lifan,X60,2018,RUS,F,1.8,Автомат,FWD,Атырау,Атырауская Область,Рус-Моторс,Внедорожники,Компактные SUV,1.0,12620.04442,12620.04442
2019-04-30,Лифан Моторс Рус,Lifan,X60,2018,RUS,F,1.8,Автомат,FWD,Павлодар,Павлодарская Область,Камкор-Авто Павлодар,Внедорожники,Компактные SUV,1.0,12620.04442,12620.04442
2019-04-30,Лифан Моторс Рус,Lifan,X60,2018,RUS,F,1.8,Автомат,FWD,Кызылорда,Кызылординская Область,Allur Auto Кызылорда,Внедорожники,Компактные SUV,1.0,12620.04442,12620.04442
2019-04-30,Лифан Моторс Рус,Lifan,X60,2018,RUS,F,1.8,Механика,FWD,Алматы,Г.алматы,ABS-INVEST,Внедорожники,Компактные SUV,1.0,12620.04442,12620.04442
2019-05-31,Лифан Моторс Рус,Lifan,X60,2018,RUS,F,1.8,Автомат,FWD,Караганда,Карагандинская Область,AutoGood Караганда,Внедорожники,Компактные SUV,1.0,12604.5399,12604.5399
2019-06-30,Лифан Моторс Рус,Lifan,X60,2018,RUS,F,1.8,Механика,FWD,Уральск,Западно-казахстанская Область,Урал-Кров Авто,Внедорожники,Компактные SUV,1.0,12538.42536,12538.42536
2019-06-30,Лифан Моторс Рус,Lifan,X60,2018,RUS,F,1.8,Механика,FWD,Костанай,Костанайская Область,Автодом Костанай,Внедорожники,Компактные SUV,1.0,12538.42536,12538.42536
2019-06-30,Лифан Моторс Рус,Lifan,X60,2018,RUS,F,1.8,Автомат,FWD,Костанай,Костанайская Область,Автодом Костанай,Внедорожники,Компактные SUV,1.0,12538.42536,12538.42536
2019-06-30,Лифан Моторс Рус,Lifan,X60,2018,RUS,F,1.8,Автомат,FWD,Караганда,Карагандинская Область,AutoGood Караганда,Внедорожники,Компактные SUV,1.0,12538.42536,12538.42536
2019-07-31,Лифан Моторс Рус,Lifan,X60,2018,RUS,F,1.8,Механика,FWD,Уральск,Западно-казахстанская Область,Урал-Кров Авто,Внедорожники,Компактные SUV,1.0,12480.7435,12480.7435
2019-07-31,Лифан Моторс Рус,Lifan,X60,2018,RUS,F,1.8,Автомат,FWD,Павлодар,Павлодарская Область,Камкор-Авто Павлодар,Внедорожники,Компактные SUV,1.0,12480.7435,12480.7435
2019-07-31,Лифан Моторс Рус,Lifan,X60,2018,RUS,F,1.8,Механика,FWD,Костанай,Костанайская Область,Автодом Костанай,Внедорожники,Компактные SUV,1.0,12480.7435,12480.7435
2019-07-31,Лифан Моторс Рус,Lifan,X60,2018,RUS,F,1.8,Автомат,FWD,Костанай,Костанайская Область,Автодом Костанай,Внедорожники,Компактные SUV,1.0,12480.7435,12480.7435
2019-08-31,Лифан Моторс Рус,Lifan,X60,2017,RUS,F,1.8,Автомат,FWD,Костанай,Костанайская Область,Автодом Костанай,Внедорожники,Компактные SUV,1.0,13256.4736,13256.4736
2019-08-31,Лифан Моторс Рус,Lifan,X60,2017,RUS,F,1.8,Автомат,FWD,Уральск,Западно-казахстанская Область,Урал-Кров Авто,Внедорожники,Компактные SUV,1.0,13256.4736,13256.4736
2019-08-31,Лифан Моторс Рус,Lifan,X60,2017,RUS,F,1.8,Автомат,FWD,Уральск,Западно-казахстанская Область,Урал-Кров Авто,Внедорожники,Компактные SUV,1.0,11921.06782,11921.06782
2019-01-31,MAN Truck & Bus Kazakhstan,MAN,TG,2018,DEU,D,1.1,,,Алматы,Г.алматы,CBC Алматы,Коммерческие автомобили,Крупнотоннажные грузовики,2.0,147501.6917,295003.3835
2019-01-31,MAN Truck & Bus Kazakhstan,MAN,TG,2018,DEU,D,1.1,,,Алматы,Г.алматы,CBC Алматы,Коммерческие автомобили,Крупнотоннажные грузовики,1.0,147501.6917,147501.6917
2019-02-28,MAN Truck & Bus Kazakhstan,MAN,TG,2018,DEU,D,1.1,,,Алматы,Г.алматы,CBC Алматы,Коммерческие автомобили,Крупнотоннажные грузовики,10.0,147701.6354,1477016.354
2019-03-31,MAN Truck & Bus Kazakhstan,MAN,TG,2019,KAZ,,,,,Алматы,Г.алматы,CBC Алматы,Коммерческие автомобили,Крупнотоннажные грузовики,3.0,147501.6917,442505.0752
2019-04-30,MAN Truck & Bus Kazakhstan,MAN,TG,2019,DEU,D,1.1,,,Алматы,Г.алматы,CBC Алматы,Коммерческие автомобили,Крупнотоннажные грузовики,5.0,96825.95304,484129.7652
2019-05-31,СВС-ТРАНС,MAN,TG,2019,DEU,,,,,Алматы,Г.алматы,CBC Алматы,Коммерческие автомобили,Крупнотоннажные грузовики,20.0,100216.6313,2004332.626
2019-05-31,СВС-ТРАНС,MAN,TG,2019,DEU,,,,,Алматы,Г.алматы,CBC Алматы,Коммерческие автомобили,Крупнотоннажные грузовики,4.0,101048.943,404195.7721
2019-07-31,Allur Auto,MAN,TG,2019,DEU,D,1.1,,,Алматы,Г.алматы,CBC Алматы,Коммерческие автомобили,Крупнотоннажные грузовики,3.0,99232.34639,297697.0392
2019-07-31,СВС-ТРАНС,MAN,TG,2018,UZB,D,1.1,,,Алматы,Г.алматы,CBC Алматы,Коммерческие автомобили,Крупнотоннажные грузовики,14.0,100056.4835,1400790.769
2019-02-28,Автомир ГК,Mazda,3,,RUS,,,,,Караганда,Карагандинская Область,Автомир-Центр Караганда,Легковые автомобили,C класс,1.0,21547.25584,21547.25584
2019-02-28,Автомир ГК,Mazda,3,,RUS,,,,,Нур-султан,Г.нур-султан,Автомир-Центр Астана,Легковые автомобили,C класс,1.0,21547.25584,21547.25584
2019-03-31,Автомир ГК,Mazda,3,,RUS,,,,,Караганда,Карагандинская Область,Автомир-Центр Караганда,Легковые автомобили,C класс,1.0,21596.81698,21596.81698
2019-03-31,Автомир ГК,Mazda,3,,RUS,,,,,Нур-султан,Г.нур-султан,Автомир-Центр Астана,Легковые автомобили,C класс,1.0,21596.81698,21596.81698
2019-01-31,Автомир ГК,Mazda,6,2018,RUS,,,,,Караганда,Карагандинская Область,Автомир-Центр Караганда,Легковые автомобили,D класс,2.0,24964.09986,49928.19972
2019-01-31,Автомир ГК,Mazda,6,2018,RUS,,,,,Караганда,Карагандинская Область,Автомир-Центр Караганда,Легковые автомобили,D класс,3.0,24964.09986,74892.29959
2019-01-31,Автомир ГК,Mazda,6,2018,RUS,,,,,Нур-султан,Г.нур-султан,Автомир-Центр Астана,Легковые автомобили,D класс,5.0,24964.09986,124820.4993
2019-01-31,Автомир ГК,Mazda,6,2018,RUS,,,,,Нур-султан,Г.нур-султан,Автомир-Центр Астана,Легковые автомобили,D класс,3.0,24964.09986,74892.29959
2019-01-31,Автомир ГК,Mazda,6,2018,RUS,,,,,Нур-султан,Г.нур-султан,Автомир-Центр Астана,Легковые автомобили,D класс,2.0,24964.09986,49928.19972
2019-02-28,Автомир ГК,Mazda,6,,RUS,,,,,Нур-султан,Г.нур-султан,Автомир-Центр Астана,Легковые автомобили,D класс,1.0,24997.93956,24997.93956
2019-03-31,Автомир ГК,Mazda,6,,RUS,,,,,Караганда,Карагандинская Область,Автомир-Центр Караганда,Легковые автомобили,D класс,3.0,25055.43767,75166.313
2019-03-31,Автомир ГК,Mazda,6,,RUS,,,,,Нур-султан,Г.нур-султан,Автомир-Центр Астана,Легковые автомобили,D класс,1.0,25055.43767,25055.43767
2019-04-30,Автомир ГК,Mazda,6,,RUS,,,,,Караганда,Карагандинская Область,Автомир-Центр Караганда,Легковые автомобили,D класс,1.0,24887.29986,24887.29986
2019-04-30,Автомир ГК,Mazda,6,,RUS,,,,,Нур-султан,Г.нур-султан,Автомир-Центр Астана,Легковые автомобили,D класс,1.0,24887.29986,24887.29986
2019-05-31,Автомир ГК,Mazda,6,,RUS,,,,,Караганда,Карагандинская Область,Автомир-Центр Караганда,Легковые автомобили,D класс,1.0,26453.77121,26453.77121
2019-05-31,Автомир ГК,Mazda,6,,RUS,,,,,Нур-султан,Г.нур-султан,Автомир-Центр Астана,Легковые автомобили,D класс,4.0,26453.77121,105815.0848
2019-06-30,Автомир ГК,Mazda,6,2019,RUS,,,,,Караганда,Карагандинская Область,Автомир-Центр Караганда,Легковые автомобили,D класс,2.0,26315.01335,52630.02671
2019-06-30,Автомир ГК,Mazda,6,2019,RUS,,,,,Нур-султан,Г.нур-султан,Автомир-Центр Астана,Легковые автомобили,D класс,4.0,26315.01335,105260.0534
2019-06-30,Автомир ГК,Mazda,6,2019,RUS,,,,,Нур-султан,Г.нур-султан,Автомир-Центр Астана,Легковые автомобили,D класс,1.0,26315.01335,26315.01335
2019-07-31,Автомир ГК,Mazda,6,2019,RUS,,,,,Караганда,Карагандинская Область,Автомир-Центр Караганда,Легковые автомобили,D класс,1.0,26193.95358,26193.95358
2019-07-31,Автомир ГК,Mazda,6,2019,RUS,,,,,Нур-султан,Г.нур-султан,Автомир-Центр Астана,Легковые автомобили,D класс,2.0,26193.95358,52387.90715
2019-07-31,Автомир ГК,Mazda,6,2019,RUS,,,,,Нур-султан,Г.нур-султан,Автомир-Центр Астана,Легковые автомобили,D класс,3.0,26193.95358,78581.86073
2019-07-31,Автомир ГК,Mazda,6,2019,RUS,,,,,Нур-султан,Г.нур-султан,Автомир-Центр Астана,Легковые автомобили,D класс,1.0,26193.95358,26193.95358
2019-08-31,Автомир ГК,Mazda,6,2019,RUS,,,,,Караганда,Карагандинская Область,Автомир-Центр Караганда,Легковые автомобили,D класс,1.0,25996.24951,25996.24951
2019-08-31,Автомир ГК,Mazda,6,2019,RUS,,,,,Нур-султан,Г.нур-султан,Автомир-Центр Астана,Легковые автомобили,D класс,1.0,25996.24951,25996.24951
2019-09-30,Автомир ГК,Mazda,6,2019,RUS,,,,,Нур-султан,Г.нур-султан,Автомир-Центр Астана,Легковые автомобили,D класс,1.0,25971.99939,25971.99939
2019-09-30,Автомир ГК,Mazda,6,2019,RUS,,,,,Нур-султан,Г.нур-султан,Автомир-Центр Астана,Легковые автомобили,D класс,3.0,25971.99939,77915.99817
2019-09-30,Автомир ГК,Mazda,6,2019,RUS,,,,,Караганда,Карагандинская Область,Автомир-Центр Караганда,Легковые автомобили,D класс,3.0,25971.99939,77915.99817
2019-01-31,Автомир ГК,Mazda,CX-5,2018,RUS,,,,,Караганда,Карагандинская Область,Автомир-Центр Караганда,Внедорожники,Компактные SUV,1.0,26648.12409,26648.12409
2019-01-31,Автомир ГК,Mazda,CX-5,2018,RUS,,,,,Нур-султан,Г.нур-султан,Автомир-Центр Астана,Внедорожники,Компактные SUV,2.0,26648.12409,53296.24818
